combo_name,combo_size,families,strategies,strategy_ids,production_eligible,preferred_eligible,acceptance_reason,preferred_reason,evaluated_runs,passing_runs,pairs_tested,passing_pairs,two_leg_pairs_tested,two_leg_execution_input_pairs,two_leg_passing_pairs,required_cost_buckets,required_backtest_mode,required_two_leg_inputs,total_trades,median_profit_factor,median_sharpe,worst_drawdown
combo_3way_137,3,ecm;mean_reversion;portfolio,Pure ECM;Hurst Filter;Pair Ranking Strategy,8;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_3way_146,3,hybrid;mean_reversion;ml,ZScore + ECM;Hurst Filter;Feature Importance Model,2;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_3way_147,3,hybrid;mean_reversion;portfolio,ZScore + ECM;Hurst Filter;Pair Ranking Strategy,2;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_3way_156,3,mean_reversion;ml;portfolio,Hurst Filter;Feature Importance Model;Pair Ranking Strategy,12;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_251,4,composite;copula;ecm;mean_reversion,Composite Quant Score;Copula Risk Filter;Pure ECM;Hurst Filter,18;29;8;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_256,4,composite;copula;hybrid;mean_reversion,Composite Quant Score;Copula Risk Filter;ZScore + ECM;Hurst Filter,18;29;2;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_261,4,composite;copula;mean_reversion;ml,Composite Quant Score;Copula Risk Filter;Hurst Filter;Feature Importance Model,18;29;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_262,4,composite;copula;mean_reversion;portfolio,Composite Quant Score;Copula Risk Filter;Hurst Filter;Pair Ranking Strategy,18;29;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_271,4,composite;ecm;hybrid;mean_reversion,Composite Quant Score;Pure ECM;ZScore + ECM;Hurst Filter,18;8;2;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_276,4,composite;ecm;mean_reversion;ml,Composite Quant Score;Pure ECM;Hurst Filter;Feature Importance Model,18;8;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_277,4,composite;ecm;mean_reversion;portfolio,Composite Quant Score;Pure ECM;Hurst Filter;Pair Ranking Strategy,18;8;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_286,4,composite;hybrid;mean_reversion;ml,Composite Quant Score;ZScore + ECM;Hurst Filter;Feature Importance Model,18;2;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_287,4,composite;hybrid;mean_reversion;portfolio,Composite Quant Score;ZScore + ECM;Hurst Filter;Pair Ranking Strategy,18;2;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_296,4,composite;mean_reversion;ml;portfolio,Composite Quant Score;Hurst Filter;Feature Importance Model;Pair Ranking Strategy,18;12;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_306,4,copula;ecm;hybrid;mean_reversion,Copula Risk Filter;Pure ECM;ZScore + ECM;Hurst Filter,29;8;2;12,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_311,4,copula;ecm;mean_reversion;ml,Copula Risk Filter;Pure ECM;Hurst Filter;Feature Importance Model,29;8;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_312,4,copula;ecm;mean_reversion;portfolio,Copula Risk Filter;Pure ECM;Hurst Filter;Pair Ranking Strategy,29;8;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_321,4,copula;hybrid;mean_reversion;ml,Copula Risk Filter;ZScore + ECM;Hurst Filter;Feature Importance Model,29;2;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_322,4,copula;hybrid;mean_reversion;portfolio,Copula Risk Filter;ZScore + ECM;Hurst Filter;Pair Ranking Strategy,29;2;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_331,4,copula;mean_reversion;ml;portfolio,Copula Risk Filter;Hurst Filter;Feature Importance Model;Pair Ranking Strategy,29;12;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_341,4,ecm;hybrid;mean_reversion;ml,Pure ECM;ZScore + ECM;Hurst Filter;Feature Importance Model,8;2;12;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_342,4,ecm;hybrid;mean_reversion;portfolio,Pure ECM;ZScore + ECM;Hurst Filter;Pair Ranking Strategy,8;2;12;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_351,4,ecm;mean_reversion;ml;portfolio,Pure ECM;Hurst Filter;Feature Importance Model;Pair Ranking Strategy,8;12;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_4way_361,4,hybrid;mean_reversion;ml;portfolio,ZScore + ECM;Hurst Filter;Feature Importance Model;Pair Ranking Strategy,2;12;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;worst_drawdown>0.1;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,16,0.0,0.0,0.23415871402374777
combo_2way_10,2,composite;copula,Composite Quant Score;Copula Risk Filter,18;29,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_11,2,composite;ecm,Composite Quant Score;Pure ECM,18;8,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_12,2,composite;hybrid,Composite Quant Score;ZScore + ECM,18;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_14,2,composite;ml,Composite Quant Score;Feature Importance Model,18;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_15,2,composite;portfolio,Composite Quant Score;Pair Ranking Strategy,18;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_18,2,copula;ecm,Copula Risk Filter;Pure ECM,29;8,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_19,2,copula;hybrid,Copula Risk Filter;ZScore + ECM,29;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_21,2,copula;ml,Copula Risk Filter;Feature Importance Model,29;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_22,2,copula;portfolio,Copula Risk Filter;Pair Ranking Strategy,29;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_25,2,ecm;hybrid,Pure ECM;ZScore + ECM,8;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_27,2,ecm;ml,Pure ECM;Feature Importance Model,8;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_28,2,ecm;portfolio,Pure ECM;Pair Ranking Strategy,8;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_32,2,hybrid;ml,ZScore + ECM;Feature Importance Model,2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_33,2,hybrid;portfolio,ZScore + ECM;Pair Ranking Strategy,2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_2way_40,2,ml;portfolio,Feature Importance Model;Pair Ranking Strategy,31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,28,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_82,3,composite;copula;ecm,Composite Quant Score;Copula Risk Filter;Pure ECM,18;29;8,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_83,3,composite;copula;hybrid,Composite Quant Score;Copula Risk Filter;ZScore + ECM,18;29;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_85,3,composite;copula;ml,Composite Quant Score;Copula Risk Filter;Feature Importance Model,18;29;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_86,3,composite;copula;portfolio,Composite Quant Score;Copula Risk Filter;Pair Ranking Strategy,18;29;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_89,3,composite;ecm;hybrid,Composite Quant Score;Pure ECM;ZScore + ECM,18;8;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_91,3,composite;ecm;ml,Composite Quant Score;Pure ECM;Feature Importance Model,18;8;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_92,3,composite;ecm;portfolio,Composite Quant Score;Pure ECM;Pair Ranking Strategy,18;8;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_96,3,composite;hybrid;ml,Composite Quant Score;ZScore + ECM;Feature Importance Model,18;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_97,3,composite;hybrid;portfolio,Composite Quant Score;ZScore + ECM;Pair Ranking Strategy,18;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_104,3,composite;ml;portfolio,Composite Quant Score;Feature Importance Model;Pair Ranking Strategy,18;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_110,3,copula;ecm;hybrid,Copula Risk Filter;Pure ECM;ZScore + ECM,29;8;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_112,3,copula;ecm;ml,Copula Risk Filter;Pure ECM;Feature Importance Model,29;8;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_113,3,copula;ecm;portfolio,Copula Risk Filter;Pure ECM;Pair Ranking Strategy,29;8;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_117,3,copula;hybrid;ml,Copula Risk Filter;ZScore + ECM;Feature Importance Model,29;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_118,3,copula;hybrid;portfolio,Copula Risk Filter;ZScore + ECM;Pair Ranking Strategy,29;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_125,3,copula;ml;portfolio,Copula Risk Filter;Feature Importance Model;Pair Ranking Strategy,29;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_132,3,ecm;hybrid;ml,Pure ECM;ZScore + ECM;Feature Importance Model,8;2;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_133,3,ecm;hybrid;portfolio,Pure ECM;ZScore + ECM;Pair Ranking Strategy,8;2;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_140,3,ecm;ml;portfolio,Pure ECM;Feature Importance Model;Pair Ranking Strategy,8;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_3way_150,3,hybrid;ml;portfolio,ZScore + ECM;Feature Importance Model;Pair Ranking Strategy,2;31;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,42,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_250,4,composite;copula;ecm;hybrid,Composite Quant Score;Copula Risk Filter;Pure ECM;ZScore + ECM,18;29;8;2,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_252,4,composite;copula;ecm;ml,Composite Quant Score;Copula Risk Filter;Pure ECM;Feature Importance Model,18;29;8;31,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
combo_4way_253,4,composite;copula;ecm;portfolio,Composite Quant Score;Copula Risk Filter;Pure ECM;Pair Ranking Strategy,18;29;8;25,False,False,passing_pairs<2;two_leg_execution_input_pairs<2;two_leg_missing_inputs:BTC-USD-SOL-USD[funding_x+funding_y],not_production_eligible;median_sharpe<1.5;total_trades<250,56,0,2,0,2,1,0,base;stress,two_leg,price_x;price_y;hedge_ratio;beta;funding_x;funding_y,0,0.0,0.0,0.0
